# de trous,# of Holes,Address,Adresse,Club Type,Course Par,Emplacement,Location,Par du parcours,Phone,Site Web,Total Yards,Type de club,Téléphone,Verges totales,Website,url
,18,"https://www.google.com/maps/place/365 Rue du Golf  Rimouski,QC G5M 1S3",,Public,Par 72,,"Rimouski, QC",,(418) 725-4653,,6571,,,,https://www.golflempress.ca,https://www.golfcanada.ca/golf-facility/empress-golf-inc-club-du-golf-l-en/
,18,"https://www.google.com/maps/place/PO Box 331  Cupar,SK S0G 0Y0",,Public,Par —,,"Cupar, SK",,(306) 772-8486,,—,,,,,https://www.golfcanada.ca/golf-facility/cupar-golf-club-en/
,18,R0K 0L0,,Public,Par —,,—,,—,,—,,,,,https://www.golfcanada.ca/golf-facility/cartwright-town-country-golf-club-en/
,18,"https://www.google.com/maps/place/Po Box 5788 Station A  Calgary,AB T2H 1Y3",,Private,Par 70,,"Calgary, AB",,(403) 243-3530,,6503,,,,https://www.cgandcc.com,https://www.golfcanada.ca/golf-facility/calgary-golf-country-club-en/
,18,"https://www.google.com/maps/place/1436 Bruce Road 1  Kincardine,ON N2Z 2X5",,Public,Par 72,,"Kincardine, ON",,—,,6836,,,,,https://www.golfcanada.ca/golf-facility/blackhorse-golf-country-resort-en/
,36,"https://www.google.com/maps/place/PO Box 1710  Kananaskis Village,AB T0L 2H0",,Public,,,"Kananaskis Village, AB",,4035917088,,,,,,https://www.kananaskisgolf.com,https://www.golfcanada.ca/golf-facility/kananaskis-country-golf-course-en/
,18,"https://www.google.com/maps/place/Battlefords Provincial Park, B  Cochin,SK S0M 0L0",,Public,Par 72,,"Cochin, SK",,(306) 386-2877,,6740,,,,https://Jackfishlodge.com,https://www.golfcanada.ca/golf-facility/jackfish-lodge-golf-club-en/
,18,"https://www.google.com/maps/place/Hwy 263  Christopher Lake,SK S0J 0N0",,Public,Par 70,,"Christopher Lake, SK",,—,,5824,,,,,https://www.golfcanada.ca/golf-facility/emma-lake-golf-course-en/
,18,"https://www.google.com/maps/place/16240 Robin's Hill Road 16240 Robin's Hill Road London,ON N5V 5C3",,Private,Par 72,,"London, ON",,519-451-0994,,6718,,,,,https://www.golfcanada.ca/golf-facility/forest-city-national-golf-club-en/
,18,"https://www.google.com/maps/place/2500 Old Carriage Road  Mississauga,ON L5C 2Y7",,Private,Par 70,,"Mississauga, ON",,(905) 275-2505,,6688,,,,https://www.creditvalleygolf.com,https://www.golfcanada.ca/golf-facility/credit-valley-golf-country-club-en/
,18,"https://www.google.com/maps/place/PO Box 88, Highway 16  Colonsay,SK S0K 0Z0",,Public,Par —,,"Colonsay, SK",,(306) 255-2136,,—,,,,,https://www.golfcanada.ca/golf-facility/colonsay-golf-course-en/
,18,"https://www.google.com/maps/place/Box 155  Arva,ON N0M 1C0",,Public,Par 70,,"Arva, ON",,(519) 659-5087,,6026,,,,,https://www.golfcanada.ca/golf-facility/llyndinshire-golf-country-club-en/
,18,"https://www.google.com/maps/place/2480 Kirby Rd  Maple,ON L6A 1S1",,Public,Par —,,"Maple, ON",,905-303-1223,,—,,,,,https://www.golfcanada.ca/golf-facility/kirby-links-golf-course-driving-range-en/
,18,"https://www.google.com/maps/place/PO Box 187, country road  Yorkton,SK S3N 2V7",,Public,Par —,,"Yorkton, SK",,(306) 786-6877,,—,,,,,https://www.golfcanada.ca/golf-facility/cherrydale-golf-club-en/
,9,"https://www.google.com/maps/place/130 Rue des Forces Armées  Chibougamau,QC G8P 3A1",,Public,Par 72,,"Chibougamau, QC",,(418) 748-4709,,6782,,,,,https://www.golfcanada.ca/golf-facility/chibougamau-chapais-club-de-golf-en/
,18,"https://www.google.com/maps/place/900 Golf Course Rd PO Box 197 Hope,BC V0X 1L0",,Semi-private,Par 72,,"Hope, BC",,(236) 355-1114,,6102,,,,https://hopegolfclub.com,https://www.golfcanada.ca/golf-facility/hope-golf-country-club-en/
,18,"https://www.google.com/maps/place/PO Box 289  Pilot Butte,SK S0G 3Z0",,Public,Par —,,"Pilot Butte, SK",,(306) 781-4006,,—,,,,,https://www.golfcanada.ca/golf-facility/westfalia-golf-club-en/
,9,"https://www.google.com/maps/place/Chorney Beach, PO Box 747  Foam Lake,SK S0A 1A0",,Public,Par 70,,"Foam Lake, SK",,(306) 272-3801,,5862,,,,,https://www.golfcanada.ca/golf-facility/foam-lake-golf-country-club-en/
,18,"https://www.google.com/maps/place/Highway 1  Wembley,AB T0C 1Z0",,Public,Par 0,,"Wembley, AB",,7803528788,,0,,,,,https://www.golfcanada.ca/golf-facility/pipestone-links-golf-course-en/
,27,"https://www.google.com/maps/place/640 County Road 20, West  Kingsville,ON N9Y 2E6",,Semi-private,,,"Kingsville, ON",,(519) 733-6561,,,,,,,https://www.golfcanada.ca/golf-facility/kingsville-golf-country-club-en/
,9,"https://www.google.com/maps/place/10 White Point Beach Resort  Hunts Point,NS B0T 1G0",,Public,Par 70,,"Hunts Point, NS",,902-683-2485,,5902,,,,https://whitepointgolfclub.ca,https://www.golfcanada.ca/golf-facility/liverpool-golf-club-en/
,27,"https://www.google.com/maps/place/6357 Emerald Links Dr  Greely,ON K4P 1M4",,Semi-private,,,"Greely, ON",,—,,,,,,https://www.emeraldlinks.com,https://www.golfcanada.ca/golf-facility/emerald-links-golf-country-club-en/
,18,"https://www.google.com/maps/place/2789 Woodburn Rd  Joyceville,ON K0H 1Y0",,Public,Par 71,,"Joyceville, ON",,(613) 542-4779,,6323,,,,,https://www.golfcanada.ca/golf-facility/colonnade-golf-country-club-en/
,18,P0H 1W0,,Public,Par —,,—,,—,,—,,,,,https://www.golfcanada.ca/golf-facility/chapmans-chute-golf-club-en/
,27,"https://www.google.com/maps/place/1199, BORD DE L'EAU, SAINTE-DOROTHÉE  LAVAL,QC H7Y 1A9",,Public,,,"LAVAL, QC",,4506894130,,,,,,https://www.clublink.ca,https://www.golfcanada.ca/golf-facility/islesmere-en/
,18,"https://www.google.com/maps/place/224 Edinburgh Street  Fredericton,NB E3B 2C9",,Public,Par —,,"Fredericton, NB",,(506) 472-7273,,—,,,,https://www.carmancreekgolf.com,https://www.golfcanada.ca/golf-facility/carman-creek-golf-club-en/
,18,"https://www.google.com/maps/place/Flowing Springs Drive, PO Box  Regina,SK S4P 3R9",,Public,Par 0,,"Regina, SK",,(306) 543-5050,,0,,,,,https://www.golfcanada.ca/golf-facility/flowing-springs-golf-greens-en/
18,,,"https://www.google.com/maps/place/Flowing Springs Drive, PO Box  Regina,SK S4P 3R9",,,"Regina, SK",,Par 0,,,,Public,(306) 543-5050,0,,https://www.golfcanada.ca/fr/golf-facility/flowing-springs-golf-greens-fr/
,27,"https://www.google.com/maps/place/5920 Prince of Wales Drive  North Gower,ON K0A 2T0",,Semi-private,,,"North Gower, ON",,(613) 489-2092,,,,,,https://www.manderleygolf.com,https://www.golfcanada.ca/golf-facility/manderley-on-the-green-en/
27,,,"https://www.google.com/maps/place/5920 Prince of Wales Drive  North Gower,ON K0A 2T0",,,"North Gower, ON",,,,https://www.manderleygolf.com,,Semi-privé,(613) 489-2092,,,https://www.golfcanada.ca/fr/golf-facility/manderley-on-the-green-fr/
,18,"https://www.google.com/maps/place/Highway 3  Glaslyn,SK S0M 0Y0",,Public,Par 64,,"Glaslyn, SK",,(306)342-4456,,4446,,,,,https://www.golfcanada.ca/golf-facility/little-loon-regional-park-golf-course-en/
,18,"https://www.google.com/maps/place/14700 Bathurst Street  King City,ON L7B 1K5",,Private,Par 71,,"King City, ON",,(905) 713-6875,,6502,,,,,https://www.golfcanada.ca/golf-facility/kings-riding-golf-club-en/
,18,"https://www.google.com/maps/place/1190 Dixie Road  Mississauga,ON L5E 2P4",,Public,Par 71,,"Mississauga, ON",,(905) 615-4653,,6260,,,,,https://www.golfcanada.ca/golf-facility/lakeview-golf-club-en/
,18,"https://www.google.com/maps/place/PO Box 504, 10930 Golf Club Rd  Iroquois,ON K0E 1K0",,Semi-private,Par 72,,"Iroquois, ON",,(613) 652-4367,,6122,,,,https://www.igolf.on.ca,https://www.golfcanada.ca/golf-facility/iroquois-golf-club-en/
,27,"https://www.google.com/maps/place/14001 Warden Ave  Whitchurch-Stouffville,ON L4A 3T4",,Public,,,"Whitchurch-Stouffville, ON",,(905) 888-1100,,,,,,,https://www.golfcanada.ca/golf-facility/emerald-hills-golf-country-club-en/
,18,"https://www.google.com/maps/place/CFB Military Base  Dundurn,SK S0K 1K0",,Public,Par —,,"Dundurn, SK",,(306) 492-2135,,—,,,,,https://www.golfcanada.ca/golf-facility/cfb-dundurn-golf-club-en/
,18,"https://www.google.com/maps/place/31 Louisbourg Rd  Borden,ON L0M 1C0",,Semi-private,Par 72,,"Borden, ON",,(705) 424-1460,,6334,,,,,https://www.golfcanada.ca/golf-facility/cfb-borden-golf-club-en/
18,,,"https://www.google.com/maps/place/31 Louisbourg Rd  Borden,ON L0M 1C0",,,"Borden, ON",,Par 72,,,,Semi-privé,(705) 424-1460,6334,,https://www.golfcanada.ca/fr/golf-facility/cfb-borden-golf-club-fr/
,36,"https://www.google.com/maps/place/2500 Blvd. Fernand-Lafontaine  Longueuil,QC J4N 1M5",,Public,,,"Longueuil, QC",,5144685216,,,,,,https://www.parcoursducerf.com,https://www.golfcanada.ca/golf-facility/cerf-club-de-golf-le-parcours-du-en/
,18,"https://www.google.com/maps/place/24500 Saxton Road  Strathroy,ON N7G 3H4",,Public,Par 70,,"Strathroy, ON",,(519) 246-4653,,6303,,,,,https://www.golfcanada.ca/golf-facility/caradoc-sands-golf-course-ltd-en/
,18,"https://www.google.com/maps/place/45 Riverbank Drive  Toronto,ON M9A 5B8",,Private,Par 72,,"Toronto, ON",,(416) 231-1231,,6505,,,,https://www.islingtongolfclub.com,https://www.golfcanada.ca/golf-facility/islington-golf-club-en/
,18,"https://www.google.com/maps/place/7388 Highway 148, R.R. #4  Chapeau,QC J0X 1M0",,Public,Par 66,,"Chapeau, QC",,—,,5336,,,,https://www.islandbraegolf.com,https://www.golfcanada.ca/golf-facility/island-brae-club-de-golf-en/
,18,"https://www.google.com/maps/place/4524 Latimer Road RR#1 4524 Latimer Road RR#1 Inverary,ON K0H 1X0",,Semi-private,Par 72,,"Inverary, ON",,613-353-2133,,6481,,,,,https://www.golfcanada.ca/golf-facility/inverary-golf-country-club-en/
9,,,"https://www.google.com/maps/place/2370 Dawson Rd  Thunder Bay,ON P7G 2G2",,,"Thunder Bay, ON",,Par 72,,https://www.emeraldgreens.ca,,Public,(807) 767-4511,5758,,https://www.golfcanada.ca/fr/golf-facility/emerald-greens-golf-course-fr/
,27,"https://www.google.com/maps/place/# 71 Hwy. #52, NorthP.O. Box 9 # 71 Hwy. #52, NorthP.O. Box 9 Copetown,ON L0R 1J0",,Semi-private,,,"Copetown, ON",,(905) 627-1743,,,,,,,https://www.golfcanada.ca/golf-facility/flamborough-hills-golf-club-en/
,9,"https://www.google.com/maps/place/2370 Dawson Rd  Thunder Bay,ON P7G 2G2",,Public,Par 72,,"Thunder Bay, ON",,(807) 767-4511,,5758,,,,https://www.emeraldgreens.ca,https://www.golfcanada.ca/golf-facility/emerald-greens-golf-course-en/
,18,"https://www.google.com/maps/place/825 Thorah, Concession Rd 4  Beaverton,ON L0K 1A0",,Semi-private,Par 70,,"Beaverton, ON",,(705) 426-7521,,6034,,,,https://www.cedarhurstgolf.com,https://www.golfcanada.ca/golf-facility/cedarhurst-golf-club-inc-en/
,18,"https://www.google.com/maps/place/70969 Morrison Line  Exeter,ON N0M 1S0",,Semi-private,Par 71,,"Exeter, ON",,1-888-833-8787,,6165,,,,,https://www.golfcanada.ca/golf-facility/ironwood-golf-club-en/
,18,"https://www.google.com/maps/place/5 QC-116  Warwick,QC J0A 1M0",,Public,Par 71,,"Warwick, QC",,(819) 358-6769,,6025,,,,https://www.golfcanton.ca,https://www.golfcanada.ca/golf-facility/canton-club-de-golf-en/
,27,"https://www.google.com/maps/place/320, chemin du Golf  Saint-Bernard de Lacolle,QC J0J 1V0",,Public,,,"Saint-Bernard de Lacolle, QC",,(450) 246-3626,,,,,,,https://www.golfcanada.ca/golf-facility/international-2000-club-de-golf-en/
,9,"https://www.google.com/maps/place/Box 370, 18th Avenue  Delburne,AB T0M 0V0",,Public,Par 72,,"Delburne, AB",,(403) 749-3257,,6396,,,,,https://www.golfcanada.ca/golf-facility/fawn-meadows-golf-country-club-en/
,27,"https://www.google.com/maps/place/240086 Lott Creek Blvd.  Calgary,AB T3Z 2V4",,Semi-private,,,"Calgary, AB",,4032462828,,,,,,https://www.elbowsprings.com,https://www.golfcanada.ca/golf-facility/elbow-springs-golf-club-en/
,27,"https://www.google.com/maps/place/7800 Golf Club Way  Ashton,ON K0A 1B0",,Semi-private,,,"Ashton, ON",,(613) 253-3290,,,,,,https://www.canadiangolfclub.com,https://www.golfcanada.ca/golf-facility/canadian-golf-country-club-en/
,18,"https://www.google.com/maps/place/100 Greenhill Ave  Hamilton,ON L8K 6M4",,Public,Par 72,,"Hamilton, ON",,(905) 546-4781,,6916,,,,,https://www.golfcanada.ca/golf-facility/kings-forest-golf-club-en/
,18,"https://www.google.com/maps/place/700 Gilmore Rd  Fort Erie,ON L2A 5M4",,Private,Par 72,,"Fort Erie, ON",,(905) 871-2400,,6664,,,,,https://www.golfcanada.ca/golf-facility/bridgewater-country-club-en/
,18,"https://www.google.com/maps/place/8 200 boulevard des Forges  Trois-Rivières,QC G8Y 4W2",,Public,Par 72,,"Trois-Rivières, QC",,(819) 375-8918,,6816,,,,https://www.ki-8-eb.com,https://www.golfcanada.ca/golf-facility/ki-8-eb-club-de-golf-en/
,27,L0S 1S0,,Public,Par —,,—,,—,,—,,,,,https://www.golfcanada.ca/golf-facility/international-country-club-of-niagara-en/
,18,"https://www.google.com/maps/place/805940 Oxford Rd 29  Innerkip,ON N0J 1M0",,Semi-private,Par 72,,"Innerkip, ON",,5194693924,,6355,,,,https://www.innerkiphighlands.com,https://www.golfcanada.ca/golf-facility/innerkip-highlands-golf-club-en/
,18,"https://www.google.com/maps/place/1599 Main Street North  Moose Jaw,SK S6J 1L5",,Public,Par 71,,"Moose Jaw, SK",,(306) 692-2144,,6260,,,,https://www.hillcrestgolfclub.org,https://www.golfcanada.ca/golf-facility/hillcrest-golf-club-en/
,18,"https://www.google.com/maps/place/7900 Rue du Marigot  Quebec,QC G1G 6T8",,Public,Par 72,,"Quebec, QC",,—,,6742,,,,https://www.golfdelafaune.com,https://www.golfcanada.ca/golf-facility/faune-club-de-golf-la-en/
,9,"https://www.google.com/maps/place/26 Country Club Dr  Fenelon Falls,ON K0M 1N0",,Public,Par 70,,"Fenelon Falls, ON",,—,,5954,,,,https://www.eganridge.com,https://www.golfcanada.ca/golf-facility/eganridge-inn-spa-en/
,18,"https://www.google.com/maps/place/Box 120  Enoch,AB T7X 3Y3",,Public,Par 72,,"Enoch, AB",,(780) 470-4653,,6764,,,,https://www.indianlakes.ca,https://www.golfcanada.ca/golf-facility/indian-lakes-golf-club-en/
,18,"https://www.google.com/maps/place/PO Box 717  Rosebud,AB T0J 2T0",,Public,Par —,,"Rosebud, AB",,(403) 677-2250,,—,,,,https://www.rosebud.ca,https://www.golfcanada.ca/golf-facility/akokiniskway-golf-club-en/
,18,"https://www.google.com/maps/place/P.O. Box 249, Route 1  Coaldale,AB T1M 1M3",,Public,Par 0,,"Coaldale, AB",,(403) 345-5911,,0,,,,,https://www.golfcanada.ca/golf-facility/indian-hill-golf-club-en/
,27,"https://www.google.com/maps/place/232 Golf Links Road  Ancaster,ON L9G 2N5",,Private,,,"Ancaster, ON",,(905) 648-4471,,,,,,,https://www.golfcanada.ca/golf-facility/hamilton-golf-country-club-en/
,18,"https://www.google.com/maps/place/Box 171 Box 171 Traverse Bay,MB R0E 2A0",,Public,Par 72,,"Traverse Bay, MB",,(204) 756-2345,,6664,,,,https://www.golfgrandpines.com,https://www.golfcanada.ca/golf-facility/grand-pines-golf-course-en/
18,,,"https://www.google.com/maps/place/7 Route Macnider  Métis-sur-Mer,QC G0J 1S0",,,"Métis-sur-Mer, QC",,Par 70,,https://www.cascadegolfandtennis.com,,Public,4189363464,6137,,https://www.golfcanada.ca/fr/golf-facility/cascade-golf-tennis-club-fr/
,18,"https://www.google.com/maps/place/#9 53302 RR 264  Spruce Grove,AB T5R 2B4",,Public,Par 72,,"Spruce Grove, AB",,7809626500,,6399,,,,https://www.edmontonspringsgolf.com,https://www.golfcanada.ca/golf-facility/edmonton-springs-golf-resort-en/
,18,"https://www.google.com/maps/place/7 Route Macnider  Métis-sur-Mer,QC G0J 1S0",,Public,Par 70,,"Métis-sur-Mer, QC",,4189363464,,6137,,,,https://www.cascadegolfandtennis.com,https://www.golfcanada.ca/golf-facility/cascade-golf-tennis-club-en/
,18,"https://www.google.com/maps/place/2121 Olde Base Line Rd  Inglewood,ON L7C 0K7",,Public,Par 72,,"Inglewood, ON",,(905) 838-0200,,6322,,,,,https://www.golfcanada.ca/golf-facility/caledon-country-club-en/
,18,"https://www.google.com/maps/place/182 Golf Course Rd  Huntsville,ON P1H 1N7",,Public,Par 72,,"Huntsville, ON",,(705) 789-1000,,6566,,,,,https://www.golfcanada.ca/golf-facility/huntsville-downs-golf-club-en/
,18,"https://www.google.com/maps/place/PO Box 665 367 First Line South Shanty Bay,ON L4M 4Y5",,Semi-private,Par 72,,"Shanty Bay, ON",,(705) 726-8200,,6617,,,,,https://www.golfcanada.ca/golf-facility/heritage-hills-golf-club-en/
,18,"https://www.google.com/maps/place/8701 Chemin des Sources  Mirabel,QC J7N 3B1",,Public,Par 72,,"Mirabel, QC",,4505622688,,7524,,,,,https://www.golfcanada.ca/golf-facility/griffon-des-sources-aigle-lion-en/
,18,"https://www.google.com/maps/place/5389 Durham Rd 30  Goodwood,ON L0G 1E0",,Private,Par 72,,"Goodwood, ON",,—,,7178,,,,,https://www.golfcanada.ca/golf-facility/goodwood-golf-club-en/
,18,"https://www.google.com/maps/place/912 Cherry Hill Blvd N  Ridgeway,ON L0S 1N0",,Private,Par 72,,"Ridgeway, ON",,(905) 894-0981,,6997,,,,https://www.cherryhillclub.ca,https://www.golfcanada.ca/golf-facility/cherry-hill-club-en/
,18,"https://www.google.com/maps/place/10 Country Club Dr.  Beaumont,AB T4X 1M1",,Public,Par 72,,"Beaumont, AB",,(780) 929-2538,,7014,,,,https://www.coloniale.ca,https://www.golfcanada.ca/golf-facility/coloniale-golf-country-club-en/
,18,"https://www.google.com/maps/place/16750 Weston Rd  King,ON L7B 0C7",,Private,Par 70,,"King, ON",,(905) 727-5711,,6294,,,,https://www.carryingplace.com/,https://www.golfcanada.ca/golf-facility/carrying-place-golf-country-club-en/
,18,"https://www.google.com/maps/place/P.O. Box 2041  Blind River,ON P0R 1B0",,Semi-private,Par 72,,"Blind River, ON",,(705) 356-1663,,6678,,,,,https://www.golfcanada.ca/golf-facility/huron-pines-golf-country-club-en/
,18,"https://www.google.com/maps/place/15933 Central Ave  Inverness,NS B0E 1N0",,Public,Par 72,,"Inverness, NS",,—,,6835,,,,,https://www.golfcanada.ca/golf-facility/cabot-cliffs-en/
,18,"https://www.google.com/maps/place/Division No. 5 Division No. 5 Subd. F,NL ?",,Public,Par 72,,"Subd. F, NL",,(709) 6862710,,7199,,,,https://www.humbervalley.com,https://www.golfcanada.ca/golf-facility/humber-valley-resort-en/
,18,"https://www.google.com/maps/place/19 Rue Thom  Sept-Iles,QC G4R 4K5",,Semi-private,Par 72,,"Sept-Iles, QC",,(418) 583-2488,,6537,,,,https://golfste-marguerite.qc.ca,https://www.golfcanada.ca/golf-facility/ste-marguerite-club-de-golf-en/
,27,"https://www.google.com/maps/place/4205, Chemin Tourville  Drummondville,QC J2A 3Z1",,Public,Par 72,,"Drummondville, QC",,8193987487,,6410,,,,https://www.golf-heriot.com,https://www.golfcanada.ca/golf-facility/heriot-club-de-golf-en/
